workerid,year,sex,age,start_year,region,treated,earnings,sample_weight,quarter_birth,schooling
26786,2003,M,51,1995,5,0,5930.1377,.68917125,1,14
26787,1999,M,45,1995,5,0,33366.332,.13483445,2,16
26787,2000,M,46,1995,5,0,17457.086,.32113749,1,16
26787,2005,M,51,1995,5,0,51504.207,.64282519,4,16
26788,1997,M,42,1995,5,0,28945.336,.39282751,2,12
26788,2001,M,46,1995,5,0,15769.118,.98528308,2,12
26788,2002,M,47,1995,5,0,36146.023,.81815624,2,12
26788,2003,M,48,1995,5,0,29810.498,.50038588,2,12
26788,2004,M,49,1995,5,0,10649.78,.083438024,3,12
26788,2006,M,51,1995,5,0,141546.44,.68823981,1,12
26788,2007,M,52,1995,5,0,23687.154,.43649212,4,12
26789,1996,M,40,1995,5,0,10080.584,.13434277,3,14
26789,1997,M,41,1995,5,0,65713.586,.43885013,2,14
26789,1998,M,42,1995,5,0,365231.81,.034826022,3,14
26790,2003,M,46,1995,5,0,62327.738,.68361843,2,17
26790,2006,M,49,1995,5,0,167224.83,.13261506,4,17
26790,2007,M,50,1995,5,0,149626.78,.61060125,2,17
26790,2010,M,53,1995,5,0,171119.7,.62085867,2,17
26791,1995,F,38,1995,5,0,56392.445,.17232709,4,17
26791,2000,F,43,1995,5,0,41594.117,.62017334,2,17
26792,1996,M,38,1995,1,0,16365.471,.70378917,1,17
26792,2006,M,48,1995,1,0,136179.69,.54157203,1,17
26792,2007,M,49,1995,1,0,98207.195,.35870773,3,17
26792,2008,M,50,1995,1,0,49381.367,.98678738,3,17
26793,2002,F,44,2002,1,1,43440.441,.027917281,1,18
26793,2003,F,45,2002,1,1,36150.496,.78190744,2,18
26794,1996,M,37,1995,5,0,15267.851,.49224466,4,15
26794,1998,M,39,1995,5,0,334901.16,.26966107,3,15
26794,1999,M,40,1995,5,0,48218.27,.1869209,2,15
26794,2001,M,42,1995,5,0,42667.289,.63404077,2,15
26794,2003,M,44,1995,5,0,66127.336,.17735697,3,15
26794,2004,M,45,1995,5,0,26368.82,.68737096,2,15
26795,1997,F,38,1995,5,1,3219.8567,.74947649,4,13
26795,1998,F,39,1995,5,1,10235.382,.82315367,3,13
26795,2001,F,42,1995,5,1,7579.5933,.67828298,4,13
26795,2006,F,47,1995,5,1,24628.838,.59727526,2,13
26795,2009,F,50,1995,5,1,33555.02,.21999092,3,13
26796,1995,M,51,1995,3,1,37172.188,.38281983,4,13
26796,2002,M,58,1995,3,1,14387.133,.17771524,3,13
26797,1998,M,38,1995,5,0,58760.152,.41285619,3,17
26797,2001,M,41,1995,5,0,56788.844,.33545855,4,17
26797,2005,M,45,1995,5,0,168176.47,.51300377,4,17
26797,2009,M,49,1995,5,0,666577.25,.81978118,4,17
26798,1996,M,35,1995,5,0,62483.074,.4918088,3,16
26798,1997,M,36,1995,5,0,48222.41,.32077211,3,16
26798,2001,M,40,1995,5,0,8664.4639,.56923157,3,16
26798,2005,M,44,1995,5,0,21107.268,.68161809,3,16
26798,2006,M,45,1995,5,0,135574,.35207555,2,16
26798,2009,M,48,1995,5,0,325675.63,.0066638449,4,16
26798,2010,M,49,1995,5,0,48926.027,.82871825,2,16
26799,2000,M,39,1999,5,0,28514.66,.90705007,3,15
26799,2001,M,40,1999,5,0,150755.5,.76001042,4,15
26800,1997,M,51,1995,5,0,31333.012,.42136356,1,16
26800,1998,M,52,1995,5,0,64719.207,.079416648,2,16
26800,2002,M,56,1995,5,0,29438.842,.46570468,1,16
26801,1996,M,50,1995,5,0,69202.32,.53976071,3,18
26801,1999,M,53,1995,5,0,47242.754,.35631263,2,18
26802,1997,F,35,1995,5,0,201207.77,.34801513,3,17
26802,2003,F,41,1995,5,0,49998.172,.28880405,4,17
26802,2005,F,43,1995,5,0,158408.5,.20596294,3,17
26802,2010,F,48,1995,5,0,19893.174,.68161958,2,17
26802,2011,F,49,1995,5,0,549736.06,.69754767,3,17
26803,1995,M,32,1995,5,0,41184.824,.81326115,3,17
26803,1996,M,33,1995,5,0,12574.548,.32179114,3,17
26803,2002,M,39,1995,5,0,625402.38,.22461528,3,17
26803,2004,M,41,1995,5,0,36984.082,.38505211,1,17
26803,2011,M,48,1995,5,0,331284.56,.88586807,3,17
26804,1995,M,47,1995,5,0,20275.1,.46127388,4,15
26804,1996,M,48,1995,5,0,47761.996,.45446467,1,15
26805,1995,F,31,1995,5,1,9173.4697,.14881191,4,12
26805,1997,F,33,1995,5,1,2169.2563,.63288033,1,12
26805,1998,F,34,1995,5,1,2438.0886,.96504039,2,12
26805,2004,F,40,1995,5,1,24554.123,.6763587,2,12
26805,2005,F,41,1995,5,1,4211.4883,.0248459,4,12
26805,2007,F,43,1995,5,1,6129.3037,.93511194,2,12
26806,1995,F,31,1995,5,1,24772.229,.68153048,3,10
26806,1997,F,33,1995,5,1,9080.5664,.96634662,4,10
26807,2001,F,37,1995,5,0,4145.0845,.42180896,2,13
26807,2005,F,41,1995,5,0,30396.389,.62876189,2,13
26807,2007,F,43,1995,5,0,97056.367,.57735842,1,13
26807,2008,F,44,1995,5,0,34118.73,.10894763,3,13
26808,1996,M,47,1995,5,0,15395.903,.014646136,3,16
26808,2000,M,51,1995,5,0,32103.033,.57866496,4,16
26808,2002,M,53,1995,5,0,183330.78,.29425466,1,16
26808,2003,M,54,1995,5,0,58929.852,.68230331,2,16
26808,2007,M,58,1995,5,0,250760.38,.079991572,3,16
26808,2008,M,59,1995,5,0,20746.012,.060613621,2,16
26808,2009,M,60,1995,5,0,76595.641,.8132084,1,16
26809,1996,M,47,1995,5,0,31779.979,.016902231,4,18
26809,1997,M,48,1995,5,0,65033.402,.72181767,2,18
26809,2001,M,52,1995,5,0,106192.74,.24843544,1,18
26809,2003,M,54,1995,5,0,62615.543,.15777324,1,18
26810,1998,M,48,1995,5,0,127455.09,.083062552,2,17
26810,1999,M,49,1995,5,0,277239.09,.679932,3,17
26810,2002,M,52,1995,5,0,263005.91,.14347363,2,17
26810,2003,M,53,1995,5,0,109654.59,.95508254,1,17
26810,2004,M,54,1995,5,0,64471.828,.77898413,1,17
26810,2006,M,56,1995,5,0,41464.109,.155964,4,17
26811,1998,M,32,1995,5,0,21328.58,.33118376,4,14
26811,2000,M,34,1995,5,0,83088.961,.32355136,2,14
26812,2000,M,33,1995,5,0,84152.945,.28303143,1,17
26812,2005,M,38,1995,5,0,458790.28,.77641314,3,17
26812,2007,M,40,1995,5,0,91585.523,.55215245,4,17
26812,2009,M,42,1995,5,0,71249.359,.037435587,2,17
26813,1995,M,27,1995,5,1,4045.9294,.3737433,3,10
26813,1996,M,28,1995,5,1,749.6275,.49956313,2,10
26813,1998,M,30,1995,5,1,1238.2175,.051883921,4,10
26813,2010,M,42,1995,5,1,18857.566,.28492182,1,10
26814,2000,M,47,1995,5,0,175103.19,.15812667,3,18
26814,2001,M,48,1995,5,0,163982.17,.88702881,4,18
26815,2000,M,45,1995,2,0,53845.945,.21006577,1,17
26815,2005,M,50,1995,2,0,124275.02,.48319247,1,17
26815,2007,M,52,1995,2,0,147209.83,.66367269,1,17
26816,2000,M,45,1999,1,0,83514.82,.77345675,3,16
26816,2007,M,52,1999,1,0,237234.91,.53979754,4,16
26817,1996,M,55,1995,5,0,133344.34,.83514023,4,15
26817,1997,M,56,1995,5,0,16888.037,.18549919,1,15
26818,2008,M,51,2005,5,1,115720.32,.12118077,2,14
26818,2011,M,54,2005,5,1,4220.4307,.5613153,3,14
26819,1995,M,36,1995,5,0,71249.227,.18749161,3,16
26819,1996,M,37,1995,5,0,162087.63,.043330524,4,16
26819,2004,M,45,1995,5,0,19816.131,.12673374,3,16
26819,2005,M,46,1995,5,0,75435.844,.91194087,3,16
26819,2008,M,49,1995,5,0,46802,.94419026,2,16
26820,1998,M,37,1995,5,0,69270.336,.87515891,2,16
26820,2005,M,44,1995,5,0,95957.5,.92756575,2,16
26821,1997,M,52,1995,5,0,22824.859,.48192602,3,15
26821,1998,M,53,1995,5,0,32293.324,.78041732,1,15
26821,1999,M,54,1995,5,0,201906.14,.21288759,4,15
26821,2000,M,55,1995,5,0,38062.523,.9031744,3,15
26822,1998,M,52,1995,5,0,18629.211,.58952487,4,13
26822,1999,M,53,1995,5,0,35947.781,.90057075,1,13
26822,2001,M,55,1995,5,0,11655.936,.65287751,1,13
26822,2005,M,59,1995,5,0,25640.686,.42665821,4,13
26823,1995,M,49,1995,5,0,16031.706,.62457407,2,14
26823,1999,M,53,1995,5,0,21376.775,.37329441,3,14
26824,1995,M,49,1995,5,0,357844.66,.36644599,1,21
26824,1997,M,51,1995,5,0,67798.891,.63896334,2,21
26825,1996,M,34,1995,5,1,4445.2578,.054279234,1,13
26825,2001,M,39,1995,5,1,35646.105,.24368139,3,13
26825,2003,M,41,1995,5,1,41807.703,.23365931,4,13
26826,1995,M,47,1995,5,0,295988.25,.03149128,3,15
26826,1996,M,48,1995,5,0,58254.875,.95071238,2,15
26826,2003,M,55,1995,5,0,7793.3213,.65629339,1,15
26826,2004,M,56,1995,5,0,87778.594,.38135675,3,15
26827,1996,M,32,1995,5,0,196002.38,.83833492,2,14
26827,1997,M,33,1995,5,0,5543.8374,.72446382,3,14
26827,1998,M,34,1995,5,0,35986.086,.47776186,3,14
26827,1999,M,35,1995,5,0,46117.418,.16115645,3,14
26827,2009,M,45,1995,5,0,118974.17,.72071135,1,14
26827,2011,M,47,1995,5,0,14642.853,.047685627,2,14
26828,2001,M,37,1995,5,0,75296.453,.58389616,3,16
26828,2003,M,39,1995,5,0,1014492.1,.018230526,2,16
26829,1996,M,32,1995,5,0,20482.758,.5400002,2,15
26829,1999,M,35,1995,5,0,7898.772,.1931107,2,15
26829,2000,M,36,1995,5,0,92948.023,.19205838,4,15
26829,2007,M,43,1995,5,0,59160.563,.10915621,1,15
26829,2009,M,45,1995,5,0,50529.867,.014399235,2,15
26829,2011,M,47,1995,5,0,29737.768,.51592493,2,15
26830,1995,M,30,1995,5,0,46797.938,.73489785,2,16
26830,2000,M,35,1995,5,0,35721.715,.72487658,1,16
26830,2001,M,36,1995,5,0,38035.313,.54424053,2,16
26830,2002,M,37,1995,5,0,27173.514,.81576955,4,16
26830,2010,M,45,1995,5,0,49614.645,.1532681,4,16
26831,2003,M,38,1995,5,0,174634.97,.95085925,1,19
26831,2004,M,39,1995,5,0,55290.84,.48071393,2,19
26832,1996,F,31,1995,5,0,91946.141,.3447485,2,16
26832,2000,F,35,1995,5,0,21834.105,.16922385,3,16
26832,2002,F,37,1995,5,0,579368.38,.019075004,2,16
26832,2010,F,45,1995,5,0,66602.328,.73940766,2,16
26833,1997,M,31,1995,5,0,154536.56,.15136991,2,17
26833,2002,M,36,1995,4,0,127224.55,.73014045,1,17
26833,2004,M,38,1995,4,0,50887.945,.7217887,2,17
26834,1995,F,29,1995,5,0,17830.994,.97365189,3,14
26834,1998,F,32,1995,5,0,4414.9722,.21612957,3,14
26834,2001,F,35,1995,5,0,23341.393,.32884923,3,14
26834,2002,F,36,1995,5,0,42028.828,.93687463,1,14
26834,2004,F,38,1995,5,0,71031.133,.74272472,3,14
26834,2007,F,41,1995,5,0,11678.846,.076670766,1,14
26834,2010,F,44,1995,5,0,119398.16,.40888637,2,14
26835,1996,F,30,1995,5,1,19512.41,.37225929,3,12
26835,1997,F,31,1995,5,1,16030.163,.91162139,2,12
26836,1995,M,60,1995,5,1,19069.693,.23835851,3,10
26836,1997,M,62,1995,5,1,6065.5684,.99210227,1,10
26837,1995,M,43,1995,5,0,38926.191,.68524802,3,16
26837,1997,M,45,1995,5,0,272146.34,.11665846,3,16
26837,1998,M,46,1995,5,0,106353.02,.93996543,4,16
26837,2004,M,52,1995,5,0,53812.938,.48853004,4,16
26837,2005,M,53,1995,5,0,440706.47,.95107293,3,16
26837,2008,M,56,1995,5,0,6886.8047,.018618859,2,16
26838,1995,F,27,1995,5,0,5631.0874,.19629227,2,13
26838,2008,F,40,1995,5,0,31179.016,.76474547,3,13
26838,2011,F,43,1995,5,0,73580.688,.51160187,3,13
26839,1996,F,27,1995,5,1,17127.305,.66741335,2,13
26839,1997,F,28,1995,5,1,19412.598,.49043539,1,13
26840,1997,M,59,1995,5,0,440070.16,.24149868,3,18
26840,1998,M,60,1995,5,0,54919.824,.48768789,4,18
26841,1997,M,43,1995,5,0,24480.467,.049799837,1,18
26841,2003,M,49,1995,5,0,35454.949,.94347239,3,18
26841,2004,M,50,1995,5,0,281466.78,.83876938,1,18
26841,2006,M,52,1995,5,0,19413.195,.3801828,2,18
26841,2009,M,55,1995,5,0,31248.412,.37119517,2,18
26842,2000,M,46,1995,5,0,119173.68,.94664651,4,18
26842,2007,M,53,1995,5,0,593054.38,.20416367,3,18
26842,2008,M,54,1995,5,0,115921.17,.017252404,3,18
26842,2009,M,55,1995,5,0,607349.44,.18752719,4,18
26842,2011,M,57,1995,5,0,128688.45,.95528489,1,18
26843,1998,M,57,1995,5,1,22868.398,.63505983,4,13
26843,2001,M,60,1995,5,1,8107.2144,.24391709,1,13
26844,1997,M,40,1995,5,1,68005.813,.97632092,2,14
26844,2001,M,44,1995,5,1,3979.9868,.25004819,2,14
26844,2003,M,46,1995,5,1,97086.195,.01696864,2,14
26845,1995,M,53,1995,5,0,67764.109,.79009974,2,17
26845,1997,M,55,1995,5,0,347249.75,.86836785,4,17
26846,2000,M,42,1995,5,0,92284.836,.4009949,2,16
26846,2002,M,44,1995,5,0,55343.723,.99213398,3,16
26846,2004,M,46,1995,5,0,334387.81,.70800245,3,16
26846,2010,M,52,1995,5,0,231697.59,.33012512,3,16
26847,1997,M,38,1995,5,0,40390.234,.30474246,2,20
26847,2007,M,48,1995,5,0,42394.723,.9509263,3,20
26848,1995,F,36,1995,5,1,33517.117,.79359758,2,16
26848,1996,F,37,1995,5,1,16864.617,.59550405,3,16
26848,1997,F,38,1995,5,1,42840.039,.36666918,4,16
26849,1999,M,39,1995,5,0,171762.81,.052623093,3,17
26849,2002,M,42,1995,5,0,7420.231,.34790894,3,17
26849,2006,M,46,1995,5,0,26858.441,.20615074,4,17
26849,2009,M,49,1995,5,0,73218.977,.10103011,2,17
26849,2010,M,50,1995,5,0,441501.53,.86492997,3,17
26849,2011,M,51,1995,5,0,347646.75,.84491396,3,17
26850,1998,F,38,1995,5,1,71555.07,.26360607,3,16
26850,2003,F,43,1995,5,1,5363.6772,.44733492,1,16
26850,2006,F,46,1995,5,1,33624.207,.35757476,3,16
26850,2007,F,47,1995,5,1,39854.48,.54654479,2,16
26850,2008,F,48,1995,5,1,30621.865,.37996361,4,16
26850,2009,F,49,1995,5,1,11195.62,.35537764,3,16
26851,1998,F,38,1995,1,1,31425.877,.58291668,2,14
26851,2000,F,40,1995,1,1,8598.7852,.72498447,3,14
26851,2001,F,41,1995,1,1,10756.986,.10569859,4,14
26851,2002,F,42,1995,1,1,26535.793,.58877116,3,14
26851,2007,F,47,1995,3,1,40615.242,.11717913,1,14
26852,1995,F,35,1995,5,0,8402.0254,.9552964,1,13
26852,2005,F,45,1995,5,0,19031.383,.54130352,4,13
26852,2007,F,47,1995,5,0,28207.119,.8095721,2,13
26852,2009,F,49,1995,5,0,39807.047,.025084566,2,13
26852,2010,F,50,1995,5,0,8267.8408,.0023982567,2,13
26853,1996,F,36,1995,5,1,188643.92,.44172496,2,16
26853,2001,F,41,1995,5,1,9812.4736,.31163934,2,16
26853,2003,F,43,1995,5,1,27936.389,.066712096,3,16
26853,2007,F,47,1995,5,1,38527.863,.058913711,2,16
26854,1995,M,34,1995,5,0,37932.398,.25490016,1,16
26854,2000,M,39,1995,5,0,121689.47,.77631599,3,16
26854,2001,M,40,1995,5,0,84688.797,.10762301,4,16
26854,2011,M,50,1995,5,0,9371.8994,.22957486,4,16
26855,1995,M,34,1995,5,0,328566.44,.19155093,2,19
26855,1996,M,35,1995,5,0,135980.47,.82941115,2,19
26855,1998,M,37,1995,5,0,101620.6,.52959949,1,19
26856,1998,M,37,1995,5,0,116713.66,.92427564,4,18
26856,1999,M,38,1995,5,0,43042.855,.23188496,2,18
26856,2000,M,39,1995,5,0,960020,.6098873,1,18
26856,2001,M,40,1995,5,0,119003.52,.69855899,1,18
26856,2002,M,41,1995,5,0,936107.56,.11942274,3,18
26856,2004,M,43,1995,5,0,77768.602,.88827431,3,18
26856,2005,M,44,1995,5,0,32979.133,.27976575,2,18
26856,2008,M,47,1995,5,0,70348.492,.035697233,1,18
26856,2009,M,48,1995,5,0,21694.914,.17758131,3,18
26857,1999,F,38,1995,2,1,9635.7314,.43212286,3,11
26857,2003,F,42,1995,2,1,5158.3477,.18720613,1,11
26858,1996,M,50,1995,5,0,66419.258,.49671963,2,15
26858,1998,M,52,1995,5,0,173200.92,.46312919,3,15
26858,2000,M,54,1995,5,0,72646.297,.14048469,1,15
26859,1995,M,33,1995,5,0,19605.723,.36039865,1,15
26859,2000,M,38,1995,5,0,16772.781,.75392455,3,15
26859,2001,M,39,1995,5,0,87906.008,.56272262,3,15
26859,2010,M,48,1995,5,0,147744.41,.38099959,2,15
26860,1995,F,33,1995,5,0,26946.473,.52020681,2,16
26860,2001,F,39,1995,5,0,8609.0537,.21838903,3,16
26860,2008,F,46,1995,5,0,27941.572,.99842727,3,16
26860,2010,F,48,1995,5,0,46068.449,.60539991,3,16
26860,2011,F,49,1995,5,0,29001.186,.66214859,2,16
26861,1996,M,49,1995,5,0,94840.125,.79801452,2,17
26861,1998,M,51,1995,5,0,17141.678,.59222013,3,17
26861,1999,M,52,1995,5,0,27052.018,.033208705,3,17
26861,2001,M,54,1995,5,0,101319.75,.29780909,1,17
26862,1997,M,50,1997,5,1,148943.06,.99630255,4,13
26862,2002,M,55,1997,5,1,37890.773,.97570002,3,13
26862,2004,M,57,1997,5,1,9853.9551,.08063148,1,13
26863,1995,M,48,1995,5,1,30226.539,.097712129,3,16
26863,1997,M,50,1995,5,1,26388.094,.89897257,4,16
26863,2001,M,54,1995,5,1,115800.75,.36555868,3,16
26864,1995,M,48,1995,5,0,49342.5,.97066367,3,15
26864,2001,M,54,1995,5,0,49015.758,.68047047,3,15
26865,1997,M,33,1995,5,0,320571.78,.75382924,3,18
26865,2003,M,39,1995,5,0,112902.16,.22084199,4,18
26865,2004,M,40,1995,5,0,99051.344,.33823523,3,18
26865,2006,M,42,1995,5,0,64612.863,.7544229,3,18
26865,2007,M,43,1995,5,0,29407.268,.20614544,2,18
26865,2010,M,46,1995,5,0,342361.38,.92121232,2,18
26866,2003,F,40,2001,5,0,94091.398,.080834761,2,15
26866,2011,F,48,2001,5,0,38556.105,.27291176,1,15
26867,2004,M,40,1995,5,1,51813.781,.54243493,3,16
26867,2006,M,42,1995,5,1,44100.461,.64738071,1,16
26867,2008,M,44,1995,5,1,53824.789,.17462277,3,16
26868,1995,M,31,1995,5,0,12202.178,.10870092,1,12
26868,1998,M,34,1995,5,0,7001.5703,.80891281,1,12
26868,2001,M,37,1995,5,0,5687.8784,.59054071,2,12
26868,2007,M,43,1995,5,0,19796.943,.78526151,3,12
26868,2008,M,44,1995,5,0,24078.174,.95261347,1,12
26869,1995,M,47,1995,5,1,11606.031,.80990422,1,11
26869,1998,M,50,1995,5,1,8992.1592,.7410652,2,11
26870,2008,M,44,1995,5,0,39244.98,.0072616949,3,11
26870,2009,M,45,1995,5,0,20035.838,.059511628,3,11
26870,2011,M,47,1995,5,0,48945.898,.67716497,4,11
26871,2000,M,36,1995,5,0,18175.82,.5119133,3,17
26871,2005,M,41,1995,5,0,74447.711,.42621064,2,17
26871,2009,M,45,1995,5,0,83417.742,.36992878,4,17
26872,1997,M,48,1995,5,0,19014.805,.39608675,4,17
26872,1998,M,49,1995,5,0,53190.668,.45622158,1,17
26872,2003,M,54,1995,5,0,115673.07,.6114316,3,17
26872,2005,M,56,1995,5,0,161909.89,.68500197,2,17
26873,1995,F,30,1995,5,0,19730.008,.81203294,2,16
26873,1996,F,31,1995,5,0,37906.969,.10063954,2,16
26874,1998,M,32,1996,5,1,41864.934,.93013489,2,16
26874,2003,M,37,1996,5,1,88604.328,.36004204,3,16
26874,2009,M,43,1996,5,1,233730.73,.12535104,4,16
26875,2000,M,50,1995,5,1,3384.5552,.0028314292,3,13
26875,2001,M,51,1995,5,1,60268.188,.074558556,2,13
26876,1997,F,30,1995,5,1,11976.91,.28384769,4,14
26876,2001,F,34,1995,5,1,15873.047,.82689613,4,14
26876,2002,F,35,1995,5,1,31556.711,.11392187,2,14
26876,2005,F,38,1995,5,1,25902.496,.73045278,3,14
26876,2007,F,40,1995,5,1,35475.629,.33420584,2,14
26877,2004,F,37,1995,5,1,12633.589,.965159,2,12
26877,2005,F,38,1995,5,1,13102.563,.39035666,2,12
26877,2008,F,41,1995,5,1,11866.78,.074008383,2,12
26878,1995,M,43,1995,5,0,27511.916,.35216206,3,17
26878,1997,M,45,1995,5,0,76884.398,.22080798,4,17
26878,1999,M,47,1995,5,0,257715.34,.069805741,2,17
26879,1997,M,44,1995,5,0,56674.098,.48393115,2,17
26879,1999,M,46,1995,5,0,29477.381,.049553532,3,17
26879,2000,M,47,1995,5,0,25853.51,.43809092,4,17
26879,2001,M,48,1995,5,0,40443.695,.77543133,2,17
26879,2002,M,49,1995,5,0,12520.172,.21939346,3,17
26880,2004,M,51,1995,5,0,242016.7,.79992896,2,19
26880,2008,M,55,1995,5,0,30780.488,.83328527,2,19
26880,2010,M,57,1995,5,0,416355.31,.9722296,2,19
26881,2000,M,47,1995,5,0,6023.6719,.45822915,1,14
26881,2003,M,50,1995,5,0,310426.16,.30698788,2,14
26881,2006,M,53,1995,5,0,41438.527,.28349397,2,14
26882,1998,M,45,1995,5,0,37729.449,.91992372,2,17
26882,2000,M,47,1995,5,0,64276.176,.47470659,2,17
26882,2001,M,48,1995,5,0,72436.328,.78906429,2,17
26882,2002,M,49,1995,5,0,259621.73,.77077144,2,17
26883,1998,M,45,1995,5,0,6460.0122,.79546118,3,14
26883,1999,M,46,1995,5,0,63999.191,.93185288,2,14
26883,2004,M,51,1995,5,0,86971.203,.84288335,1,14
26884,1998,F,44,1995,5,1,64107.324,.73856306,4,13
26884,1999,F,45,1995,5,1,6450.3247,.27769169,1,13
26884,2001,F,47,1995,5,1,2304.7502,.38825563,2,13
26885,1995,M,55,1995,5,1,2322.2295,.78993869,3,11
26885,2000,M,60,1995,5,1,9219.832,.6334635,2,11
26886,1996,M,55,1995,5,1,28180.918,.074303754,4,16
26886,2002,M,61,1995,5,1,89869.477,.32768294,2,16
26887,1995,M,38,1995,5,0,38203.137,.10614484,1,16
26887,1997,M,40,1995,5,0,30665.516,.089377478,2,16
26888,1996,M,39,1995,5,0,110538.45,.37204364,4,18
26888,2000,M,43,1995,5,0,39429.066,.4556753,1,18
26888,2002,M,45,1995,5,0,44197.539,.52140546,3,18
26888,2007,M,50,1995,5,0,81907.172,.60980779,2,18
26889,2007,M,49,1995,5,0,116990.14,.34095788,3,17
26889,2009,M,51,1995,5,0,38452.52,.12551829,4,17
26890,1997,M,39,1995,5,0,64065.059,.082164094,3,19
26890,2001,M,43,1995,5,0,58859.602,.25067598,3,19
26890,2007,M,49,1995,5,0,136236.83,.7225787,2,19
26891,1995,M,36,1995,5,0,17052.615,.97298807,2,14
26891,1997,M,38,1995,5,0,29262.164,.12960221,2,14
26891,2001,M,42,1995,5,0,100407.4,.48761284,3,14
26891,2002,M,43,1995,5,0,12376.804,.92746866,1,14
26891,2003,M,44,1995,5,0,63067.793,.17382416,1,14
26892,1995,F,52,1995,5,1,157865.61,.73473799,4,13
26892,2001,F,58,1995,5,1,24986.473,.47794703,3,13
26892,2003,F,60,1995,5,1,4373.0981,.69117296,1,13
26892,2005,F,62,1995,5,1,11006.628,.72020549,2,13
26892,2006,F,63,1995,5,1,8314.8125,.8051939,3,13
26893,1997,M,37,1995,5,0,225283.05,.72838765,3,17
26893,2003,M,43,1995,5,0,60906.852,.98369807,4,17
26893,2010,M,50,1995,5,0,49112.824,.0055183605,3,17
26894,1996,M,36,1995,5,0,12034.564,.23541902,1,17
26894,1999,M,39,1995,5,0,40652.344,.8794018,4,17
26894,2002,M,42,1995,5,0,24928.527,.30455327,2,17
26894,2008,M,48,1995,5,0,109349.22,.032889679,3,17
26895,2005,F,44,2005,5,1,12247.614,.80711257,3,11
26895,2007,F,46,2005,5,1,3324.8384,.32494801,3,11
26896,1997,M,35,1995,5,0,56861.309,.091869555,3,12
26896,1999,M,37,1995,5,0,70402.383,.56545019,1,12
26896,2004,M,42,1995,5,0,10157.953,.13887241,2,12
26897,1996,F,34,1996,5,1,14753.576,.0070968485,2,12
26897,1999,F,37,1996,5,1,18300.08,.89066553,4,12
26898,1998,F,36,1995,2,0,27137.006,.054391228,1,15
26898,2002,F,40,1995,2,0,16889.729,.41277379,2,15
26898,2006,F,44,1995,2,0,26263.672,.70853347,4,15
26898,2008,F,46,1995,2,0,40653.57,.51567072,3,15
26899,1997,M,50,1995,5,0,247019.3,.35996851,3,19
26899,1999,M,52,1995,5,0,37728.645,.78467745,1,19
26900,1997,F,34,1995,5,1,78299.758,.24243453,1,15
26900,2003,F,40,1995,5,1,27564.641,.60054713,2,15
26900,2008,F,45,1995,5,1,10610.279,.27611336,2,15
26900,2011,F,48,1995,5,1,39549.219,.8936975,2,15
26901,2007,M,42,1995,5,0,375126.19,.81783789,4,21
26901,2008,M,43,1995,5,0,215645.02,.90787566,3,21
26901,2010,M,45,1995,5,0,418919.22,.75156146,3,21
26902,1995,M,30,1995,5,1,20953.738,.48744363,2,15
26902,1996,M,31,1995,5,1,13362.369,.59535778,3,15
26903,1999,M,34,1995,5,0,156999.48,.35649103,2,16
26903,2002,M,37,1995,5,0,60047.555,.63394058,2,16
26904,1996,M,47,1995,5,0,30192.305,.34049109,3,15
26904,1998,M,49,1995,5,0,540993.25,.82840073,4,15
26904,2000,M,51,1995,5,0,54228.75,.7884931,3,15
26905,1999,M,49,1995,5,0,66811.523,.49907899,3,17
26905,2003,M,53,1995,5,0,63739.133,.12867881,2,17
26905,2006,M,56,1995,5,0,140324.17,.4068892,4,17
26906,1995,M,29,1995,5,0,77018.297,.37859577,3,13
26906,2005,M,39,1995,5,0,33476.422,.67119384,3,13
26907,1997,F,47,1995,5,0,12322.257,.50105393,3,12
26907,2000,F,50,1995,5,0,11202.016,.75276542,2,12
26907,2003,F,53,1995,5,0,47719.133,.54000735,1,12
26908,1996,F,30,1996,5,1,611.13965,.71865648,1,11
26908,2002,F,36,1996,5,1,551.22284,.5243569,3,11
26909,1996,F,45,1995,5,0,91213.93,.1020465,3,14
26909,1998,F,47,1995,5,0,25331.988,.35651863,2,14
26909,1999,F,48,1995,5,0,20195.584,.4510023,2,14
26909,2000,F,49,1995,5,0,88285.117,.7605229,1,14
26909,2004,F,53,1995,5,0,12478.643,.020425117,3,14
26909,2005,F,54,1995,5,0,59801.172,.34447265,2,14
26910,1997,M,29,1995,5,0,31076.484,.08771649,4,17
26910,2005,M,37,1995,5,0,74611.844,.18869309,2,17
26910,2010,M,42,1995,5,0,139976.44,.39511642,2,17
26910,2011,M,43,1995,5,0,356185.09,.14219429,1,17
26911,1997,M,45,1996,5,0,268782.16,.1138864,2,15
26911,1998,M,46,1996,5,0,17825.154,.90878403,3,15
26911,1999,M,47,1996,5,0,11609.222,.76529086,1,15
26911,2000,M,48,1996,5,0,125676.84,.68335027,4,15
26911,2002,M,50,1996,5,0,105428.48,.77140683,1,15
26911,2004,M,52,1996,5,0,20426.307,.89330196,2,15
26911,2010,M,58,1996,5,0,183760.2,.095661864,2,15
26912,1996,M,44,1995,5,0,80045.047,.88583273,3,16
26912,1999,M,47,1995,5,0,16946.627,.73959482,1,16
26913,1995,M,43,1995,5,0,68015.211,.89161658,3,17
26913,1996,M,44,1995,5,0,35609.023,.22015147,3,17
