net_tfa,age,inc,educ,fsize,marr,twoearn,db,pira,hown,e401
-0.075,33,7.8,17,3,0,0,0,0,0,0
502.0,48,112.989,16,4,1,0,0,1,1,0
-0.71,37,10.566,11,6,1,0,0,0,1,0
-0.651,45,54.255,17,4,1,1,0,0,0,0
2.3,41,28.05,16,4,0,0,0,1,1,0
1.08,49,19.392,13,3,1,1,1,0,1,0
19.0,56,77.979,12,2,1,0,0,1,1,0
-0.7,31,8.4,12,4,0,0,0,0,0,0
-0.501,45,15.561,12,2,0,0,0,0,0,0
-0.1,26,32.016,12,3,1,1,0,0,1,0
0.499,32,43.146,9,3,1,1,0,0,1,0
-1.15,37,17.76,12,4,1,0,1,0,1,0
12.434,61,103.449,18,2,1,1,1,1,1,0
0.0,40,15.402,7,5,1,0,0,0,0,0
0.0,39,21.216,11,1,0,0,0,0,0,0
149.601,53,48.732,12,2,1,0,0,1,1,0
36.699,47,47.178,14,5,1,1,1,1,1,0
-2.75,60,33.987,12,2,1,0,0,0,1,0
5.19,42,43.173,13,3,1,0,0,0,0,0
-1.2,33,58.428,12,4,1,0,0,0,1,0
1.792,47,21.24,14,1,0,0,0,0,1,0
-1.0,30,7.65,12,4,1,0,0,0,0,0
138.1,61,59.946,18,2,1,0,1,1,1,0
0.0,49,14.28,12,1,0,0,0,0,0,0
4.599,37,47.643,12,3,1,1,0,1,1,0
6.649,61,14.76,15,2,0,0,1,0,1,0
4.6,34,31.839,18,2,1,1,0,1,1,0
11.7,33,47.802,14,6,1,1,1,0,0,0
-1.5,34,10.371,12,2,0,0,0,0,0,0
80.802,43,99.153,18,2,1,1,1,1,1,0
-17.71,38,42.054,14,4,1,1,0,0,1,0
-2.0,34,7.374,13,2,0,0,0,0,0,0
24.1,49,45.6,15,2,0,0,1,0,0,0
-4.757,33,41.13,14,3,1,1,0,0,1,0
-14.65,37,25.488,12,4,1,1,0,0,1,0
-1.5,30,11.256,13,1,0,0,0,0,0,0
0.005,45,13.911,10,2,0,0,0,0,0,0
0.0,41,11.202,9,2,0,0,0,0,0,0
2.204,33,51.912,12,3,1,1,0,0,1,0
39.0,47,21.996,12,2,0,0,1,1,1,0
0.0,50,43.5,13,6,1,0,0,0,0,0
-1.75,29,14.892,14,2,1,1,0,0,1,0
0.2,30,29.772,12,4,1,1,0,0,1,0
-14.0,29,16.02,10,4,1,1,0,0,1,0
0.355,32,10.512,12,4,0,0,0,0,0,0
6.799,34,12.36,16,1,0,0,0,0,0,0
0.645,43,12.24,12,3,0,0,1,0,0,0
-0.369,49,25.704,13,1,0,0,1,0,1,0
0.0,56,4.08,3,7,1,0,0,0,1,0
-0.745,29,44.511,13,5,1,1,0,0,1,0
1.34,41,29.715,15,1,0,0,1,0,1,0
7.7,32,21.915,17,2,0,0,1,1,1,0
1.9,39,48.027,17,1,0,0,1,1,1,0
-336.789,55,46.221,12,3,1,1,0,1,1,0
1.1,26,26.475,16,1,0,0,0,0,0,0
0.005,31,28.356,12,5,1,1,0,0,0,0
-4.968,29,19.14,12,2,0,0,0,0,0,0
-5.4,31,39.567,12,4,1,1,1,0,0,0
-5.8,45,17.685,12,1,0,0,0,0,0,0
-1.502,29,21.021,16,3,1,1,0,0,0,0
3.3,40,19.548,16,3,0,0,1,1,1,0
-4.827,26,47.652,14,2,1,1,0,0,0,0
-7.5,33,31.26,12,4,1,1,0,0,0,0
1.0,27,54.0,12,1,0,0,0,0,0,0
-22.065,48,26.952,13,6,1,0,0,0,1,0
-0.5,54,9.072,10,1,0,0,0,0,1,0
0.0,34,8.199,11,1,0,0,0,0,0,0
0.4,56,32.376,12,2,1,0,0,0,1,0
-5.5,49,74.31,12,6,1,1,0,0,1,0
6.399,56,25.761,16,2,1,0,0,0,1,0
-0.95,38,15.36,12,4,1,0,0,0,1,0
6.005,29,21.66,14,1,0,0,0,0,0,0
0.34,49,41.154,12,4,1,1,0,0,1,0
-0.79,49,40.512,12,3,1,0,0,0,0,0
-1.875,27,13.215,13,1,0,0,0,0,0,0
12.211,39,65.172,16,2,1,1,0,1,1,0
0.169,27,18.909,12,2,0,0,0,0,0,0
0.0,33,17.16,13,6,1,0,0,0,1,0
-0.775,44,23.1,12,1,0,0,0,0,0,0
0.0,32,9.78,12,1,1,0,0,0,0,0
0.0,60,5.52,13,1,0,0,0,0,0,0
2.4,42,21.6,12,3,0,0,1,0,0,0
4.924,48,11.244,14,1,0,0,0,0,0,0
3.999,34,14.976,12,1,0,0,0,0,0,0
0.1,47,32.043,14,1,0,0,0,0,0,0
6.85,40,51.198,14,2,1,1,0,0,1,0
0.9,44,15.198,6,3,0,0,0,0,1,0
0.8,48,37.08,12,4,1,1,0,0,1,0
24.32,31,42.336,14,5,1,1,0,0,0,0
-4.0,41,21.735,12,4,1,1,0,0,1,0
-4.5,39,24.375,12,3,0,0,0,0,1,0
-24.9,35,40.005,17,1,0,0,0,0,0,0
0.1,37,32.427,12,2,1,1,0,0,0,0
15.575,59,15.588,9,1,0,0,0,0,1,0
12.0,55,34.542,12,4,1,1,0,0,1,0
1.7,40,33.066,8,4,1,0,0,0,0,0
15.149,63,36.978,14,1,0,0,0,0,1,0
29.319,47,87.72,12,2,1,0,0,1,1,0
0.0,35,26.217,15,1,0,0,0,0,1,0
-14.201,50,66.36,18,4,1,1,0,0,0,0
3.9,55,12.6,8,3,0,0,0,0,1,0
1.849,28,29.934,14,2,1,0,0,0,0,0
5.241,34,28.41,15,2,0,0,1,0,0,0
0.0,62,12.036,10,1,0,0,0,0,0,0
-0.095,34,13.509,3,7,1,0,0,0,1,0
51.2,42,26.016,14,2,0,0,0,0,1,0
0.3,26,16.095,12,3,1,0,0,0,0,0
-2.431,31,37.317,16,2,0,0,0,0,1,0
0.499,30,20.43,13,1,0,0,0,0,0,0
-3.85,60,8.85,11,1,0,0,0,0,1,0
-14.361,31,52.185,16,4,1,1,0,0,1,0
-1.85,37,28.065,14,4,1,1,0,0,1,0
-2.5,57,26.832,12,2,1,0,1,0,1,0
1.0,40,16.218,16,1,0,0,0,0,0,0
0.0,45,5.277,7,3,0,0,0,0,0,0
1.65,34,21.348,2,4,1,1,0,0,1,0
-58.901,26,17.7,14,2,1,1,0,0,1,0
0.8,29,17.595,14,1,0,0,0,1,0,0
7.749,26,31.395,16,2,1,1,0,0,1,0
17.3,61,58.68,12,2,1,1,1,1,1,0
5.5,33,38.85,12,5,1,0,0,0,1,0
-2.719,27,25.971,14,3,1,1,0,0,1,0
0.55,28,45.045,16,1,0,0,0,0,0,0
-1.0,38,30.54,11,4,1,1,0,0,1,0
-1.5,40,60.699,13,3,1,1,0,0,1,0
26.0,46,60.396,16,3,1,0,0,0,1,0
8.6,38,14.415,12,1,0,0,0,1,1,0
-6.072,30,39.957,12,4,1,1,0,0,1,0
0.699,42,64.176,12,4,1,1,0,0,1,0
-5.951,47,16.407,11,2,1,1,0,0,1,0
-5.1,48,35.7,12,4,1,0,0,0,1,0
0.634,32,17.94,12,1,0,0,0,0,0,0
0.0,44,7.704,12,2,0,0,0,0,1,0
-0.18,28,28.572,12,1,0,0,0,0,0,0
3.0,53,28.98,12,1,0,0,0,0,1,0
-47.5,42,63.207,12,5,1,1,0,0,1,0
-7.606,49,26.4,10,2,1,0,0,1,1,0
6.1,60,21.72,12,1,0,0,0,0,0,0
0.448,30,15.3,12,1,0,0,1,0,0,0
-0.09,50,15.0,13,4,0,0,0,0,1,0
-2.88,32,9.033,12,4,1,1,0,0,0,0
18.0,27,11.799,18,1,0,0,0,0,0,0
9.249,29,16.827,16,3,1,0,0,1,1,0
3.484,38,25.29,14,5,1,0,0,0,1,0
0.075,42,19.512,14,1,0,0,0,0,0,0
-5.4,47,51.96,10,3,1,1,0,0,1,0
0.1,36,34.386,12,4,1,1,0,0,1,0
3.3,34,26.991,13,4,1,1,0,1,1,0
10.3,35,41.733,12,5,1,1,0,1,1,0
15.0,45,11.712,12,4,0,0,0,0,0,0
-1.6,36,36.0,12,4,1,0,0,0,1,0
1.174,25,30.219,14,4,1,1,0,0,1,0
0.05,38,53.658,14,3,1,1,0,0,0,0
-3.98,54,27.87,12,4,1,0,0,0,1,0
14.999,62,55.524,13,3,1,1,0,0,0,0
-2.364,46,12.954,12,5,0,0,0,0,1,0
0.0,25,14.013,13,1,0,0,0,0,0,0
-11.0,28,31.824,12,5,1,1,0,0,1,0
-2.2,32,22.314,12,7,1,0,0,0,0,0
-3.248,27,25.995,12,5,1,1,0,0,0,0
15.0,33,50.751,16,4,1,0,0,1,1,0
-5.6,31,20.88,13,2,1,1,0,0,0,0
0.0,27,8.286,12,1,0,0,0,0,0,0
9.4,31,32.202,11,3,1,1,0,0,0,0
-18.0,26,37.608,18,1,0,0,0,0,0,0
-0.9,35,28.755,12,7,1,1,1,0,1,0
-0.1,51,16.968,13,4,0,0,1,0,1,0
-0.2,35,12.96,14,4,1,0,0,0,0,0
4.19,52,7.704,12,1,0,0,0,0,0,0
5.099,37,21.078,15,1,1,0,1,0,1,0
-0.81,36,38.061,14,4,1,1,0,0,1,0
0.0,31,14.4,12,1,0,0,0,0,0,0
15.8,32,86.28,12,4,1,1,1,0,0,0
7.049,30,36.693,12,4,1,1,0,0,1,0
0.0,40,19.2,14,2,0,0,0,0,0,0
-8.4,31,46.8,16,3,1,1,0,0,0,0
-4.2,40,31.86,16,3,0,0,0,0,1,0
0.2,37,17.85,12,4,1,0,0,0,1,0
-3.088,45,28.944,12,3,1,0,0,0,0,0
-18.0,40,18.9,9,6,1,0,0,0,0,0
-4.4,37,38.601,12,5,1,1,0,0,1,0
19.499,49,21.09,13,1,0,0,0,1,0,0
0.3,27,19.8,12,1,0,0,0,0,0,0
-4.85,39,28.125,14,4,1,1,1,0,0,0
-17.051,64,39.339,12,2,1,1,1,1,1,0
-7.6,27,16.83,14,1,0,0,0,0,0,0
7.499,63,24.708,11,2,1,1,0,1,1,0
84.248,62,92.598,18,2,1,1,1,1,1,0
11.997,51,30.456,12,3,1,1,0,0,1,0
-8.9,30,28.443,16,1,0,0,0,0,0,0
-1.05,33,9.288,10,3,0,0,0,0,1,0
0.0,33,20.4,12,1,0,0,0,0,0,0
0.699,35,22.113,13,1,0,0,1,1,1,0
-2.996,33,11.376,12,3,0,0,0,0,1,0
-0.275,27,17.04,12,3,1,0,0,0,1,0
0.0,40,8.262,4,5,1,0,0,0,1,0
-8.55,30,10.56,12,5,1,0,0,0,1,0
13.4,26,32.07,16,2,1,1,0,1,0,0
15.5,39,52.077,12,5,1,1,0,1,1,0
-20.8,30,41.412,14,3,1,1,0,0,1,0
0.0,64,30.174,18,1,0,0,0,0,0,0
0.1,60,17.328,14,2,0,0,0,0,1,0
1.8,56,24.672,12,1,0,0,0,0,0,0
0.442,27,15.735,16,1,0,0,0,1,1,0
0.3,41,49.98,12,5,1,1,0,0,0,0
3.9,28,42.801,13,2,1,1,0,0,1,0
0.65,61,30.513,11,2,1,0,0,0,1,0
-8.952,29,21.405,14,3,0,0,0,0,0,0
99.899,56,53.847,12,2,1,0,0,1,1,0
-8.77,30,25.422,12,4,1,1,1,0,1,0
0.096,42,18.54,12,3,1,0,0,0,1,0
-4.001,38,13.278,12,4,0,0,0,0,1,0
34.45,31,42.75,12,2,1,1,0,0,1,0
236.331,50,65.901,15,4,1,1,0,1,1,0
-21.45,41,26.901,15,2,0,0,0,0,0,0
0.0,55,32.64,13,3,1,1,0,0,0,0
0.0,45,7.752,1,1,0,0,0,0,1,0
17.2,56,20.31,12,2,0,0,0,0,0,0
2.7,34,21.672,9,5,1,0,0,0,1,0
-1.025,39,37.431,12,4,1,1,0,0,0,1
0.1,25,18.258,12,1,0,0,0,0,0,1
0.977,43,47.946,12,3,1,1,1,0,1,1
80.02,46,99.372,12,5,1,0,0,1,1,1
0.583,44,24.678,12,3,0,0,1,0,0,1
215.6,53,111.282,18,4,1,1,0,1,1,1
5.731,40,44.73,12,1,0,0,0,0,1,1
48.684,59,39.609,14,2,1,0,0,1,1,1
0.964,37,18.54,12,5,0,0,1,0,0,1
21.948,57,54.723,14,2,1,1,1,0,1,1
182.5,50,104.4,18,3,1,1,0,1,1,1
-18.89,48,37.338,13,7,1,1,0,1,1,1
-7.061,50,45.762,12,4,1,1,0,0,1,1
46.987,64,60.06,12,2,1,0,0,0,1,1
10.96,42,34.764,18,3,0,0,0,1,1,1
9.675,39,38.856,12,4,1,1,0,0,1,1
7.6,51,37.965,12,4,1,1,0,0,0,1
7.0,30,20.64,12,4,1,0,0,0,1,1
5.696,33,36.963,14,1,0,0,1,0,1,1
0.7,37,24.333,12,5,1,0,0,0,0,1
8.52,46,47.655,16,2,1,1,1,0,1,1
3.49,37,26.895,12,1,0,0,1,0,1,1
60.249,60,20.796,8,2,0,0,1,0,1,1
-0.5,31,32.412,12,8,1,1,0,0,1,1
19.205,55,37.026,12,2,1,1,1,1,1,1
1.675,31,69.537,17,3,1,0,0,0,1,1
-1.0,43,29.544,12,4,1,0,0,0,1,1
24.25,37,93.09,13,4,1,1,0,1,1,1
11.055,48,21.42,12,3,0,0,0,0,1,1
36.0,56,25.143,13,3,0,0,0,0,1,1
29.8,34,50.442,17,1,0,0,1,1,1,1
20.6,61,32.49,10,3,0,0,1,0,0,1
50.299,32,90.729,18,2,1,1,0,1,1,1
42.6,28,42.54,18,1,0,0,0,1,0,1
0.35,29,35.67,12,4,1,1,1,0,1,1
75.554,35,86.472,16,4,1,1,1,1,1,1
-5.825,34,79.269,16,2,1,1,0,0,0,1
0.399,36,64.971,12,4,1,0,0,0,1,1
-0.802,41,35.772,12,4,1,1,0,0,1,1
-2.91,50,24.114,11,6,1,0,0,0,0,1
-11.892,41,37.242,8,4,1,1,0,0,1,1
34.0,30,62.652,16,1,0,0,1,0,1,1
34.3,63,41.991,12,2,1,0,0,0,1,1
3.748,33,58.026,12,3,1,1,0,0,1,1
18.699,55,34.77,12,5,1,1,1,1,1,1
-2.25,31,19.506,14,3,0,0,0,0,0,1
123.639,43,29.466,18,2,0,0,0,1,1,1
0.2,45,29.838,8,4,1,0,0,0,1,1
0.0,42,29.07,1,2,0,0,0,0,1,1
73.999,61,31.017,12,1,0,0,1,1,1,1
105.151,41,39.78,12,2,1,1,0,1,0,1
-4.0,40,35.718,12,2,1,1,0,0,0,1
22.44,57,52.632,12,2,1,0,0,1,1,1
-4.4,25,27.615,14,1,0,0,0,0,0,1
20.05,31,58.275,15,1,0,0,1,1,1,1
37.75,57,53.004,18,1,0,0,1,1,1,1
0.55,26,29.58,16,1,0,0,1,0,1,1
123.365,56,42.417,8,3,1,1,0,1,1,1
0.015,49,24.45,13,1,0,0,1,0,0,1
-21.901,30,100.302,18,1,0,0,0,0,1,1
-0.055,36,15.78,12,2,0,0,1,0,0,1
24.0,29,60.6,16,1,0,0,0,0,0,1
-7.6,28,28.764,16,1,0,0,0,0,0,1
10.381,38,23.79,12,5,1,0,0,0,1,1
102.799,64,103.431,12,2,1,0,0,1,1,1
-3.78,26,42.222,18,2,1,1,1,0,1,1
1.0,43,5.379,11,1,0,0,0,0,0,1
-19.0,26,22.695,16,1,0,0,1,0,0,1
-27.7,40,46.026,12,3,1,1,1,1,1,1
15.2,29,53.172,18,3,1,1,1,0,1,1
130.229,50,58.176,12,2,1,0,0,0,1,1
17.519,41,109.587,14,5,1,1,0,1,1,1
322.0,62,64.545,18,1,0,0,1,1,1,1
37.92,33,42.816,13,4,1,1,0,0,1,1
26.874,32,112.5,14,2,1,1,0,1,1,1
-30.0,62,21.276,9,2,1,0,0,0,1,1
8.345,38,35.718,12,3,1,1,0,0,1,1
4.325,32,22.872,15,1,0,0,1,0,0,1
13.034,51,53.7,12,4,1,0,0,0,1,1
0.05,59,30.0,12,3,1,0,0,0,1,1
31.848,38,57.48,16,4,1,1,0,1,1,1
-4.602,59,36.864,12,2,1,0,0,1,1,1
-0.19,46,27.9,16,1,0,0,1,0,1,1
-5.55,27,21.921,10,4,1,1,0,0,1,1
7.989,58,19.878,14,3,1,0,1,0,0,1
31.23,43,45.798,18,4,1,1,0,1,1,1
-0.75,27,24.603,12,2,1,1,0,0,0,1
-32.5,44,57.306,13,1,0,0,1,0,1,1
0.4,28,30.129,12,1,0,0,1,0,0,1
-30.48,51,9.435,16,3,0,0,1,0,0,1
42.05,38,76.941,15,4,1,1,0,1,0,1
36.5,56,34.743,12,4,1,1,0,1,1,1
3.038,30,47.001,16,2,1,1,0,1,1,1
1.449,36,44.175,12,3,1,1,0,0,0,1
0.115,32,17.52,14,5,1,0,0,0,0,1
18.8,27,43.275,18,3,1,1,1,0,1,1
19.689,30,64.944,12,4,1,0,0,0,1,1
2.859,35,27.6,12,3,1,1,0,1,1,1
36.54,43,59.757,14,2,1,1,0,0,1,1
-4.408,38,29.391,12,1,0,0,1,0,1,1
-1.5,35,41.526,12,2,1,1,1,0,0,1
2.425,41,51.981,12,4,1,1,0,0,1,1
-26.67,34,36.411,18,2,0,0,1,0,1,1
27.0,37,66.303,12,4,1,1,1,1,1,1
0.1,30,23.112,12,3,1,1,0,0,0,1
97.3,47,116.001,15,3,1,1,0,1,1,1
5.1,35,27.6,16,1,0,0,1,0,1,1
5.335,54,31.098,12,2,1,0,0,0,1,1
3.02,43,24.63,12,2,1,0,0,0,1,1
0.8,31,23.235,14,1,0,0,1,0,0,1
11.0,54,66.018,14,2,1,1,0,0,1,1
37.049,46,44.154,12,3,1,1,1,1,1,1
96.498,40,86.292,16,4,1,0,0,0,1,1
-3.015,33,23.73,12,4,1,1,0,0,1,1
250.863,63,98.712,16,3,1,1,1,0,1,1
-19.28,27,21.729,12,1,0,0,0,0,0,1
17.047,55,20.898,14,1,0,0,1,0,0,1
30.2,50,42.78,12,1,0,0,1,0,0,1
13.374,50,39.24,9,3,1,0,1,0,1,1
22.499,53,28.896,9,3,1,1,0,0,1,1
-10.55,25,31.635,12,3,1,1,1,0,1,1
54.0,42,46.659,17,1,0,0,0,1,1,1
-8.44,31,20.853,13,1,0,0,1,0,1,1
-9.893,41,39.162,16,1,0,0,1,0,0,1
42.558,35,36.234,16,1,0,0,0,0,0,1
3.7,44,26.88,13,1,0,0,1,0,0,1
10.2,27,82.068,16,2,1,1,1,0,1,1
14.538,48,115.527,15,3,1,1,1,1,1,1
7.5,37,38.208,12,4,1,1,0,1,1,1
7.1,26,59.1,16,1,0,0,0,1,1,1
7.286,53,40.125,12,2,1,0,0,0,1,1
-37.504,27,17.364,12,2,1,1,0,0,0,1
-16.351,38,49.704,12,4,1,1,0,0,1,1
1.4,44,24.996,12,1,0,0,1,0,0,1
39.41,36,38.136,12,4,1,0,0,0,1,1
7.05,41,25.707,16,1,0,0,1,1,0,1
5.3,38,38.4,18,4,1,0,0,0,1,1
4.0,29,25.059,8,7,1,1,0,0,1,1
50.3,37,36.417,12,5,1,1,0,1,1,1
4.9,29,18.315,12,1,0,0,1,0,0,1
16.255,38,40.362,16,4,1,1,0,0,1,1
79.9,47,102.63,16,4,1,1,0,1,1,1
-1.122,42,32.439,13,1,0,0,0,1,1,1
45.423,40,81.216,12,4,1,1,1,0,1,1
7.0,25,33.63,16,1,0,0,0,0,0,1
5.78,36,44.13,12,1,0,0,0,0,0,1
81.0,43,76.581,12,3,1,1,0,1,1,1
49.37,43,33.636,18,2,0,0,1,0,0,1
-1.111,31,50.52,13,3,1,1,0,0,1,1
43.3,53,60.282,13,3,1,1,1,1,1,1
13.4,45,32.973,17,1,0,0,1,0,0,1
61.0,32,59.667,18,2,1,1,0,0,1,1
-5.687,44,67.428,18,4,1,1,1,1,1,1
56.6,35,102.705,16,2,1,1,1,0,1,1
83.199,60,25.542,18,3,1,0,1,1,1,1
25.7,54,68.76,13,5,1,1,1,0,1,1
14.709,42,58.182,16,4,1,0,0,0,1,1
6.299,34,32.226,12,3,0,0,0,0,0,1
3.728,52,32.973,12,1,0,0,1,0,1,1
1.252,25,37.194,16,1,0,0,0,0,0,1
16.749,46,61.044,12,2,1,1,1,1,1,1
49.75,46,58.611,12,4,1,1,1,0,1,1
1.68,33,20.13,14,3,0,0,0,0,1,1
54.249,61,13.596,13,2,1,0,0,1,1,1
5.16,49,23.976,12,2,0,0,0,0,1,1
-0.6,53,61.407,16,4,0,0,0,0,0,1
2.3,30,29.958,16,1,0,0,0,0,0,1
49.043,64,27.0,16,1,0,0,1,1,1,1
8.19,27,38.64,16,2,1,1,1,0,0,1
0.0,39,28.05,12,5,1,1,1,0,0,1
46.15,43,46.857,16,3,1,1,0,1,1,1
37.857,39,69.009,14,1,0,0,0,1,0,1
11.669,31,64.038,16,2,1,1,0,0,1,1
1.25,33,27.033,12,4,1,0,0,0,1,1
48.2,27,30.015,17,1,0,0,0,0,0,1
21.019,32,46.665,15,2,1,0,0,1,1,1
7.349,58,33.471,10,3,1,0,0,0,1,1
11.9,42,26.718,18,1,0,0,0,1,1,1
-0.365,35,27.84,14,2,0,0,0,0,0,1
-3.24,34,45.6,13,5,1,1,0,0,1,1
15.999,58,45.285,11,2,1,1,0,1,1,1
-1.96,38,49.56,16,4,1,1,1,0,1,1
281.1,62,58.848,12,2,1,0,0,0,1,1
13.4,36,26.136,12,5,1,0,0,0,1,1
5.8,44,31.833,16,2,0,0,1,1,1,1
0.05,44,41.298,17,4,1,1,0,0,1,1
105.15,33,73.308,12,3,1,0,0,1,1,1
-3.76,33,49.776,12,3,1,1,1,0,1,1
13.47,30,54.594,18,1,0,0,1,0,1,1
72.97,63,37.374,12,2,1,0,1,0,1,1
37.099,64,30.432,16,1,0,0,0,1,1,1
2.85,38,24.945,12,1,0,0,0,0,1,1
-1.9,42,27.231,13,1,0,0,1,0,0,1
17.269,47,37.962,12,3,1,1,1,1,1,1
55.999,39,32.253,18,1,0,0,1,0,0,1
0.275,33,45.624,12,5,1,0,0,1,1,1
39.323,56,20.208,12,2,1,0,1,1,1,1
5.518,35,75.603,16,4,1,1,1,0,1,1
-5.702,40,38.922,14,3,1,1,0,0,0,1
102.705,54,139.854,12,2,1,1,1,1,1,1
-0.036,45,11.43,10,4,1,0,0,0,1,1
15.0,46,31.719,18,3,0,0,1,1,0,1
9.298,30,14.643,16,1,0,0,1,0,1,1
23.0,38,66.036,18,2,1,1,0,1,1,1
-1.052,52,23.64,16,2,0,0,0,0,0,1
19.304,43,28.716,17,2,0,0,0,0,1,1
20.8,40,63.678,12,3,1,1,1,0,1,1
5.315,40,75.402,12,2,1,1,0,0,1,1
2.167,42,73.341,12,4,1,1,1,0,1,1
6.1,31,43.026,15,3,0,0,1,0,1,1
34.849,51,63.363,18,3,1,1,0,1,1,1
17.419,49,45.753,14,4,1,1,1,1,1,1
19.299,61,86.442,18,2,1,1,0,1,1,1
401.936,54,69.318,12,3,1,1,1,1,1,1
30.626,38,36.243,16,6,1,0,0,1,1,1
18.224,43,21.672,12,4,1,0,0,0,1,1
-4.711,40,68.661,16,5,1,0,1,0,1,1
21.099,43,104.232,13,4,1,1,1,0,1,1
18.576,40,45.693,16,2,1,1,0,1,0,1
-4.15,28,48.162,12,3,1,1,0,0,0,1
93.0,52,106.896,12,6,1,0,0,1,1,1
10.7,54,27.39,12,6,1,1,0,0,1,1
-1.863,43,69.693,12,4,1,0,0,0,1,1
0.3,33,30.438,14,4,1,0,0,0,1,1
96.2,39,62.763,16,2,1,1,0,1,1,1
1.309,53,47.919,12,3,1,1,0,0,1,1
82.665,34,91.209,12,2,1,1,0,1,1,1
152.29,51,52.41,16,1,0,0,1,1,1,1
44.364,48,34.275,12,6,1,1,1,1,1,1
27.798,50,34.47,13,5,1,0,0,0,1,1
94.571,55,90.978,13,3,1,1,1,1,1,1
-1.465,42,76.527,18,4,1,1,0,0,1,1
0.0,29,52.944,16,2,1,1,1,0,0,1
3.95,53,25.257,12,6,0,0,0,1,0,1
-16.0,50,33.69,12,1,0,0,1,0,0,1
-11.0,42,24.0,16,2,1,0,1,0,0,1
43.5,44,46.89,12,4,1,1,1,1,1,1
68.943,51,44.658,12,3,1,0,0,1,1,1
-0.5,37,94.53,16,3,1,0,0,0,1,1
-13.115,30,25.533,14,6,1,0,0,0,0,1
19.8,36,23.409,12,2,0,0,1,1,1,1
2.2,32,18.789,13,1,0,0,1,0,1,1
10.65,28,44.976,17,2,1,1,1,1,0,1
5.696,56,101.19,13,3,1,1,0,0,1,1
-4.95,44,18.939,1,2,0,0,1,0,1,1
16.05,46,45.486,14,1,0,0,0,0,1,1
11.638,27,36.474,14,4,1,0,0,0,0,1
-0.9,40,51.96,14,4,1,1,0,0,1,1
234.2,54,92.046,12,3,1,1,1,1,1,1
9.687,42,27.948,16,2,0,0,1,1,0,1
15.0,34,31.902,15,2,0,0,0,0,0,1
55.471,41,104.169,17,4,1,1,0,1,1,1
16.75,36,64.815,16,3,1,1,1,0,1,1
105.0,61,140.13,1,2,1,1,1,1,1,1
4.799,49,76.896,16,4,1,1,1,0,1,1
8.849,31,72.957,16,2,1,1,0,0,1,1
-1.2,34,40.062,18,3,1,1,1,0,1,1
13.2,53,23.7,12,2,1,1,0,0,0,1
-29.1,48,28.713,12,5,1,1,1,0,1,1
-17.674,47,70.101,13,4,1,1,1,0,1,1
135.9,63,49.257,16,5,1,0,0,1,1,1
-4.1,42,20.898,12,1,0,0,1,0,0,1
35.0,32,69.327,16,1,0,0,1,0,0,1
242.0,47,100.53,12,4,1,1,1,1,1,1
3.5,40,76.866,16,4,1,1,1,0,1,1
6.42,58,13.275,12,2,1,0,1,0,1,1
2.6,36,72.9,15,3,1,1,0,0,1,1
4.0,41,39.351,12,5,1,1,0,1,1,1
14.599,49,107.559,14,4,1,1,1,0,1,1
1.249,37,34.359,12,2,1,1,1,1,0,1
40.056,42,51.648,12,4,1,1,1,1,1,1
36.725,40,54.816,12,4,1,1,0,1,1,1
3.2,35,25.731,12,3,0,0,1,0,0,1
53.0,60,85.2,12,2,1,1,0,1,1,1
1.96,29,27.096,12,5,1,1,0,0,1,1
28.457,48,50.781,13,3,1,1,1,0,1,1
-1.436,27,37.815,12,4,1,1,0,0,0,1
-3.6,37,24.312,15,3,1,1,0,0,1,1
2.5,51,10.8,9,1,0,0,0,0,1,1
80.548,38,59.397,12,4,1,1,1,1,1,1
8.5,41,50.064,18,5,1,1,0,1,1,1
2.08,28,64.137,12,4,1,1,1,0,1,1
29.6,45,29.1,15,1,0,0,0,1,1,1
10.8,33,65.529,14,5,1,0,0,1,1,1
0.9,59,49.839,12,3,1,1,0,0,1,1
0.32,55,7.65,10,1,0,0,1,0,0,1
28.405,59,51.489,18,3,1,1,1,0,1,1
6.999,37,43.05,14,5,1,1,0,0,0,1
90.149,36,69.636,12,4,1,1,1,0,1,1
2.099,31,0.06,16,1,0,0,1,0,1,1
15.248,50,16.521,13,1,0,0,1,1,1,1
130.7,47,85.968,14,3,1,1,1,1,1,1
9.0,35,22.521,12,2,0,0,0,1,1,1
14.238,45,23.415,13,1,0,0,0,0,1,1
-0.225,29,21.42,15,3,1,0,0,0,0,1
84.649,45,16.182,12,1,0,0,1,0,0,1
11.009,45,20.943,12,2,0,0,1,0,0,1
32.29,48,98.034,18,4,1,1,0,1,1,1
6.7,35,35.358,16,1,0,0,1,0,0,1
45.1,43,86.4,16,4,1,0,0,1,1,1
83.0,32,40.26,16,1,0,0,0,0,1,1
10.2,36,33.96,4,13,1,0,0,0,0,1
-8.69,28,30.897,18,2,0,0,0,0,0,1
12.7,57,26.94,12,3,1,0,1,0,1,1
67.999,43,51.816,12,3,1,1,0,1,1,1
3.0,29,31.842,18,1,0,0,0,0,1,1
58.019,47,43.854,18,2,0,0,1,0,1,1
165.065,50,125.766,18,2,1,1,1,1,1,1
63.499,46,78.654,16,4,1,0,0,1,1,1
55.694,58,44.373,18,1,0,0,1,1,0,1
15.1,37,36.984,12,5,1,1,0,0,1,1
3.85,29,17.4,14,2,0,0,1,0,0,1
